lat,lon,time,analysed_sst
39.875,349.125,1239796800,288.65
39.875,349.375,1239796800,288.69
39.875,349.625,1239796800,288.66
39.875,349.875,1239796800,288.61
39.875,350.125,1239796800,288.52
39.875,350.375,1239796800,288.41998
39.875,350.625,1239796800,288.38998
39.875,350.875,1239796800,288.25998
39.875,351.125,1239796800,287.97998
39.875,351.375,1239796800,
39.875,351.625,1239796800,
39.875,351.875,1239796800,
39.875,352.125,1239796800,
39.875,352.375,1239796800,
39.875,352.625,1239796800,
39.875,352.875,1239796800,
39.875,353.125,1239796800,
39.875,353.375,1239796800,
39.875,353.625,1239796800,
39.875,353.875,1239796800,
39.875,354.125,1239796800,
39.875,354.375,1239796800,
39.875,354.625,1239796800,
39.875,354.875,1239796800,
39.875,355.125,1239796800,
39.875,355.375,1239796800,
39.875,355.625,1239796800,
39.875,355.875,1239796800,
39.875,356.125,1239796800,
39.875,356.375,1239796800,
39.875,356.625,1239796800,
39.875,356.875,1239796800,
39.875,357.125,1239796800,
39.875,357.375,1239796800,
39.875,357.625,1239796800,
39.875,357.875,1239796800,
39.875,358.125,1239796800,
39.875,358.375,1239796800,
39.875,358.625,1239796800,
39.875,358.875,1239796800,
39.875,359.125,1239796800,
39.875,359.375,1239796800,
39.875,359.625,1239796800,
39.875,359.875,1239796800,289.31
40.125,344.875,1239796800,288.43
40.125,345.125,1239796800,288.38
40.125,345.375,1239796800,288.4
40.125,345.625,1239796800,288.41
40.125,345.875,1239796800,288.38
40.125,346.125,1239796800,288.34
40.125,346.375,1239796800,288.34
40.125,346.625,1239796800,288.38
40.125,346.875,1239796800,288.4
40.125,347.125,1239796800,288.43
40.125,347.375,1239796800,288.47
40.125,347.625,1239796800,288.49
40.125,347.875,1239796800,288.52
40.125,348.125,1239796800,288.50998
40.125,348.375,1239796800,288.47998
40.125,348.625,1239796800,288.53998
40.125,348.875,1239796800,288.52
40.125,349.125,1239796800,288.47998
40.125,349.375,1239796800,288.50998
40.125,349.625,1239796800,288.49
40.125,349.875,1239796800,288.47998
40.125,350.125,1239796800,288.46
40.125,350.375,1239796800,288.36
40.125,350.625,1239796800,288.28998
40.125,350.875,1239796800,288.31
40.125,351.125,1239796800,288.02
40.125,351.375,1239796800,
40.125,351.625,1239796800,
40.125,351.875,1239796800,
40.125,352.125,1239796800,
40.125,352.375,1239796800,
40.125,352.625,1239796800,
40.125,352.875,1239796800,
40.125,353.125,1239796800,
40.125,353.375,1239796800,
40.125,353.625,1239796800,
40.125,353.875,1239796800,
40.125,354.125,1239796800,
40.125,354.375,1239796800,
40.125,354.625,1239796800,
40.125,354.875,1239796800,
40.125,355.125,1239796800,
40.125,355.375,1239796800,
40.125,355.625,1239796800,
40.125,355.875,1239796800,
40.125,356.125,1239796800,
40.125,356.375,1239796800,
40.125,356.625,1239796800,
40.125,356.875,1239796800,
40.125,357.125,1239796800,
40.125,357.375,1239796800,
40.125,357.625,1239796800,
40.125,357.875,1239796800,
40.125,358.125,1239796800,
40.125,358.375,1239796800,
40.125,358.625,1239796800,
40.125,358.875,1239796800,
40.125,359.125,1239796800,
40.125,359.375,1239796800,
40.125,359.625,1239796800,
40.125,359.875,1239796800,
40.375,344.875,1239796800,288.41998
40.375,345.125,1239796800,288.35
40.375,345.375,1239796800,288.36
40.375,345.625,1239796800,288.4
40.375,345.875,1239796800,288.37
40.375,346.125,1239796800,288.32
40.375,346.375,1239796800,288.28998
40.375,346.625,1239796800,288.25998
40.375,346.875,1239796800,288.21
40.375,347.125,1239796800,288.22
40.375,347.375,1239796800,288.25998
40.375,347.625,1239796800,288.33
40.375,347.875,1239796800,288.4
40.375,348.125,1239796800,288.4
40.375,348.375,1239796800,288.38998
40.375,348.625,1239796800,288.44
40.375,348.875,1239796800,288.38998
40.375,349.125,1239796800,288.35
40.375,349.375,1239796800,288.41
40.375,349.625,1239796800,288.43
40.375,349.875,1239796800,288.41
40.375,350.125,1239796800,288.38
40.375,350.375,1239796800,288.31
40.375,350.625,1239796800,288.21
40.375,350.875,1239796800,288.22998
40.375,351.125,1239796800,288.12
40.375,351.375,1239796800,
40.375,351.625,1239796800,
40.375,351.875,1239796800,
40.375,352.125,1239796800,
40.375,352.375,1239796800,
40.375,352.625,1239796800,
40.375,352.875,1239796800,
40.375,353.125,1239796800,
40.375,353.375,1239796800,
40.375,353.625,1239796800,
40.375,353.875,1239796800,
40.375,354.125,1239796800,
40.375,354.375,1239796800,
40.375,354.625,1239796800,
40.375,354.875,1239796800,
40.375,355.125,1239796800,
40.375,355.375,1239796800,
40.375,355.625,1239796800,
40.375,355.875,1239796800,
40.375,356.125,1239796800,
40.375,356.375,1239796800,
40.375,356.625,1239796800,
40.375,356.875,1239796800,
40.375,357.125,1239796800,
40.375,357.375,1239796800,
40.375,357.625,1239796800,
40.375,357.875,1239796800,
40.375,358.125,1239796800,
40.375,358.375,1239796800,
40.375,358.625,1239796800,
40.375,358.875,1239796800,
40.375,359.125,1239796800,
40.375,359.375,1239796800,
40.375,359.625,1239796800,
40.375,359.875,1239796800,
40.625,344.875,1239796800,288.38
40.625,345.125,1239796800,288.33
40.625,345.375,1239796800,288.34
40.625,345.625,1239796800,288.35
40.625,345.875,1239796800,288.33
40.625,346.125,1239796800,288.28
40.625,346.375,1239796800,288.18
40.625,346.625,1239796800,288.11
40.625,346.875,1239796800,288.09
40.625,347.125,1239796800,288.08
40.625,347.375,1239796800,288.12
40.625,347.625,1239796800,288.21
40.625,347.875,1239796800,288.25998
40.625,348.125,1239796800,288.25
40.625,348.375,1239796800,288.25998
40.625,348.625,1239796800,288.31
40.625,348.875,1239796800,288.28998
40.625,349.125,1239796800,288.32
40.625,349.375,1239796800,288.35
40.625,349.625,1239796800,288.34
40.625,349.875,1239796800,288.3
40.625,350.125,1239796800,288.3
40.625,350.375,1239796800,288.27
40.625,350.625,1239796800,288.19
40.625,350.875,1239796800,288.16998
40.625,351.125,1239796800,288.12
40.625,351.375,1239796800,287.94998
40.625,351.625,1239796800,
40.625,351.875,1239796800,
40.625,352.125,1239796800,
40.625,352.375,1239796800,
40.625,352.625,1239796800,
40.625,352.875,1239796800,
40.625,353.125,1239796800,
40.625,353.375,1239796800,
40.625,353.625,1239796800,
40.625,353.875,1239796800,
40.625,354.125,1239796800,
40.625,354.375,1239796800,
40.625,354.625,1239796800,
40.625,354.875,1239796800,
40.625,355.125,1239796800,
40.625,355.375,1239796800,
40.625,355.625,1239796800,
40.625,355.875,1239796800,
40.625,356.125,1239796800,
40.625,356.375,1239796800,
40.625,356.625,1239796800,
40.625,356.875,1239796800,
40.625,357.125,1239796800,
40.625,357.375,1239796800,
40.625,357.625,1239796800,
40.625,357.875,1239796800,
40.625,358.125,1239796800,
40.625,358.375,1239796800,
40.625,358.625,1239796800,
40.625,358.875,1239796800,
40.625,359.125,1239796800,
40.625,359.375,1239796800,
40.625,359.625,1239796800,
40.625,359.875,1239796800,
40.875,344.875,1239796800,288.32
40.875,345.125,1239796800,288.27
40.875,345.375,1239796800,288.27
40.875,345.625,1239796800,288.3
40.875,345.875,1239796800,288.24
40.875,346.125,1239796800,288.1
40.875,346.375,1239796800,287.97998
40.875,346.625,1239796800,287.97
40.875,346.875,1239796800,288.0
40.875,347.125,1239796800,288.00998
40.875,347.375,1239796800,288.02
40.875,347.625,1239796800,288.03998
40.875,347.875,1239796800,288.07
40.875,348.125,1239796800,288.09
40.875,348.375,1239796800,288.1
40.875,348.625,1239796800,288.13
40.875,348.875,1239796800,288.16998
40.875,349.125,1239796800,288.25
40.875,349.375,1239796800,288.27
40.875,349.625,1239796800,288.25
40.875,349.875,1239796800,288.19998
40.875,350.125,1239796800,288.21
40.875,350.375,1239796800,288.25
40.875,350.625,1239796800,288.21
40.875,350.875,1239796800,288.13
40.875,351.125,1239796800,288.03998
40.875,351.375,1239796800,287.8
40.875,351.625,1239796800,
40.875,351.875,1239796800,
40.875,352.125,1239796800,
40.875,352.375,1239796800,
40.875,352.625,1239796800,
40.875,352.875,1239796800,
40.875,353.125,1239796800,
40.875,353.375,1239796800,
40.875,353.625,1239796800,
40.875,353.875,1239796800,
40.875,354.125,1239796800,
40.875,354.375,1239796800,
40.875,354.625,1239796800,
40.875,354.875,1239796800,
40.875,355.125,1239796800,
40.875,355.375,1239796800,
40.875,355.625,1239796800,
40.875,355.875,1239796800,
40.875,356.125,1239796800,
40.875,356.375,1239796800,
40.875,356.625,1239796800,
40.875,356.875,1239796800,
40.875,357.125,1239796800,
40.875,357.375,1239796800,
40.875,357.625,1239796800,
40.875,357.875,1239796800,
40.875,358.125,1239796800,
40.875,358.375,1239796800,
40.875,358.625,1239796800,
40.875,358.875,1239796800,
40.875,359.125,1239796800,
40.875,359.375,1239796800,
40.875,359.625,1239796800,
40.875,359.875,1239796800,
41.125,344.875,1239796800,288.25998
41.125,345.125,1239796800,288.22
41.125,345.375,1239796800,288.19
41.125,345.625,1239796800,288.12
41.125,345.875,1239796800,288.0
41.125,346.125,1239796800,287.88998
41.125,346.375,1239796800,287.88
41.125,346.625,1239796800,287.91
41.125,346.875,1239796800,287.94998
41.125,347.125,1239796800,287.94998
41.125,347.375,1239796800,287.96
41.125,347.625,1239796800,287.97998
41.125,347.875,1239796800,287.99
41.125,348.125,1239796800,287.97998
41.125,348.375,1239796800,288.00998
41.125,348.625,1239796800,288.03
41.125,348.875,1239796800,288.08
41.125,349.125,1239796800,288.16998
41.125,349.375,1239796800,288.22
41.125,349.625,1239796800,288.22
41.125,349.875,1239796800,288.18
41.125,350.125,1239796800,288.12
41.125,350.375,1239796800,288.13
41.125,350.625,1239796800,288.12
41.125,350.875,1239796800,288.02
41.125,351.125,1239796800,287.85
41.125,351.375,1239796800,287.6
41.125,351.625,1239796800,
41.125,351.875,1239796800,
41.125,352.125,1239796800,
41.125,352.375,1239796800,
41.125,352.625,1239796800,
41.125,352.875,1239796800,
41.125,353.125,1239796800,
41.125,353.375,1239796800,
41.125,353.625,1239796800,
41.125,353.875,1239796800,
41.125,354.125,1239796800,
41.125,354.375,1239796800,
41.125,354.625,1239796800,
41.125,354.875,1239796800,
41.125,355.125,1239796800,
41.125,355.375,1239796800,
41.125,355.625,1239796800,
41.125,355.875,1239796800,
41.125,356.125,1239796800,
41.125,356.375,1239796800,
41.125,356.625,1239796800,
41.125,356.875,1239796800,
41.125,357.125,1239796800,
41.125,357.375,1239796800,
41.125,357.625,1239796800,
41.125,357.875,1239796800,
41.125,358.125,1239796800,
41.125,358.375,1239796800,
41.125,358.625,1239796800,
41.125,358.875,1239796800,
41.125,359.125,1239796800,
41.125,359.375,1239796800,
41.125,359.625,1239796800,
41.125,359.875,1239796800,
41.375,344.875,1239796800,288.08
41.375,345.125,1239796800,288.00998
41.375,345.375,1239796800,287.91
41.375,345.625,1239796800,287.81
41.375,345.875,1239796800,287.78
41.375,346.125,1239796800,287.82
41.375,346.375,1239796800,287.87
41.375,346.625,1239796800,287.91
41.375,346.875,1239796800,287.94998
41.375,347.125,1239796800,287.93
41.375,347.375,1239796800,287.9
41.375,347.625,1239796800,287.87
41.375,347.875,1239796800,287.81
41.375,348.125,1239796800,287.84
41.375,348.375,1239796800,287.94
41.375,348.625,1239796800,287.99
41.375,348.875,1239796800,288.03
41.375,349.125,1239796800,288.12
41.375,349.375,1239796800,288.21
41.375,349.625,1239796800,288.22998
41.375,349.875,1239796800,288.19
41.375,350.125,1239796800,288.09
41.375,350.375,1239796800,288.02
41.375,350.625,1239796800,288.00998
41.375,350.875,1239796800,287.93
41.375,351.125,1239796800,287.65
41.375,351.375,1239796800,287.53
41.375,351.625,1239796800,
41.375,351.875,1239796800,
41.375,352.125,1239796800,
41.375,352.375,1239796800,
41.375,352.625,1239796800,
41.375,352.875,1239796800,
41.375,353.125,1239796800,
41.375,353.375,1239796800,
41.375,353.625,1239796800,
41.375,353.875,1239796800,
41.375,354.125,1239796800,
41.375,354.375,1239796800,
41.375,354.625,1239796800,
41.375,354.875,1239796800,
41.375,355.125,1239796800,
41.375,355.375,1239796800,
41.375,355.625,1239796800,
41.375,355.875,1239796800,
41.375,356.125,1239796800,
41.375,356.375,1239796800,
41.375,356.625,1239796800,
41.375,356.875,1239796800,
41.375,357.125,1239796800,
41.375,357.375,1239796800,
41.375,357.625,1239796800,
41.375,357.875,1239796800,
41.375,358.125,1239796800,
41.375,358.375,1239796800,
41.375,358.625,1239796800,
41.375,358.875,1239796800,
41.375,359.125,1239796800,
41.375,359.375,1239796800,
41.375,359.625,1239796800,
41.375,359.875,1239796800,
41.625,344.875,1239796800,287.66
41.625,345.125,1239796800,287.63998
41.625,345.375,1239796800,287.62
41.625,345.625,1239796800,287.6
41.625,345.875,1239796800,287.68
41.625,346.125,1239796800,287.77
41.625,346.375,1239796800,287.81
41.625,346.625,1239796800,287.84
41.625,346.875,1239796800,287.87
41.625,347.125,1239796800,287.88
41.625,347.375,1239796800,287.86
41.625,347.625,1239796800,287.75
41.625,347.875,1239796800,287.61
41.625,348.125,1239796800,287.61
41.625,348.375,1239796800,287.72
41.625,348.625,1239796800,287.81
41.625,348.875,1239796800,287.85
41.625,349.125,1239796800,287.91998
41.625,349.375,1239796800,288.0
41.625,349.625,1239796800,288.06
41.625,349.875,1239796800,288.07
41.625,350.125,1239796800,288.06
41.625,350.375,1239796800,288.0
41.625,350.625,1239796800,287.9
41.625,350.875,1239796800,287.8
41.625,351.125,1239796800,287.47998
41.625,351.375,1239796800,
41.625,351.625,1239796800,
41.625,351.875,1239796800,
41.625,352.125,1239796800,
41.625,352.375,1239796800,
41.625,352.625,1239796800,
41.625,352.875,1239796800,
41.625,353.125,1239796800,
41.625,353.375,1239796800,
41.625,353.625,1239796800,
41.625,353.875,1239796800,
41.625,354.125,1239796800,
41.625,354.375,1239796800,
41.625,354.625,1239796800,
41.625,354.875,1239796800,
41.625,355.125,1239796800,
41.625,355.375,1239796800,
41.625,355.625,1239796800,
41.625,355.875,1239796800,
41.625,356.125,1239796800,
41.625,356.375,1239796800,
41.625,356.625,1239796800,
41.625,356.875,1239796800,
41.625,357.125,1239796800,
41.625,357.375,1239796800,
41.625,357.625,1239796800,
41.625,357.875,1239796800,
41.625,358.125,1239796800,
41.625,358.375,1239796800,
41.625,358.625,1239796800,
41.625,358.875,1239796800,
41.625,359.125,1239796800,
41.625,359.375,1239796800,
41.625,359.625,1239796800,
41.625,359.875,1239796800,
41.875,344.875,1239796800,287.4
41.875,345.125,1239796800,287.43
41.875,345.375,1239796800,287.47998
41.875,345.625,1239796800,287.55
41.875,345.875,1239796800,287.63998
41.875,346.125,1239796800,287.71
41.875,346.375,1239796800,287.75998
41.875,346.625,1239796800,287.78
41.875,346.875,1239796800,287.77
41.875,347.125,1239796800,287.72998
41.875,347.375,1239796800,287.65
41.875,347.625,1239796800,287.52
41.875,347.875,1239796800,287.44998
41.875,348.125,1239796800,287.47
41.875,348.375,1239796800,287.55
41.875,348.625,1239796800,287.65
41.875,348.875,1239796800,287.75
41.875,349.125,1239796800,287.75998
41.875,349.375,1239796800,287.75
41.875,349.625,1239796800,287.78
41.875,349.875,1239796800,287.81
41.875,350.125,1239796800,287.84
41.875,350.375,1239796800,287.88
41.875,350.625,1239796800,287.83
41.875,350.875,1239796800,287.71
41.875,351.125,1239796800,287.41
41.875,351.375,1239796800,
41.875,351.625,1239796800,
41.875,351.875,1239796800,
41.875,352.125,1239796800,
41.875,352.375,1239796800,
41.875,352.625,1239796800,
41.875,352.875,1239796800,
41.875,353.125,1239796800,
41.875,353.375,1239796800,
41.875,353.625,1239796800,
41.875,353.875,1239796800,
41.875,354.125,1239796800,
41.875,354.375,1239796800,
41.875,354.625,1239796800,
41.875,354.875,1239796800,
41.875,355.125,1239796800,
41.875,355.375,1239796800,
41.875,355.625,1239796800,
41.875,355.875,1239796800,
41.875,356.125,1239796800,
41.875,356.375,1239796800,
41.875,356.625,1239796800,
41.875,356.875,1239796800,
41.875,357.125,1239796800,
41.875,357.375,1239796800,
41.875,357.625,1239796800,
41.875,357.875,1239796800,
41.875,358.125,1239796800,
41.875,358.375,1239796800,
41.875,358.625,1239796800,
41.875,358.875,1239796800,
41.875,359.125,1239796800,
41.875,359.375,1239796800,
41.875,359.625,1239796800,
41.875,359.875,1239796800,
42.125,344.875,1239796800,287.21
42.125,345.125,1239796800,287.18
42.125,345.375,1239796800,287.22
42.125,345.625,1239796800,287.33
42.125,345.875,1239796800,287.46
42.125,346.125,1239796800,287.56
42.125,346.375,1239796800,287.63
42.125,346.625,1239796800,287.63998
42.125,346.875,1239796800,287.63
42.125,347.125,1239796800,287.53
42.125,347.375,1239796800,287.38998
42.125,347.625,1239796800,287.28998
42.125,347.875,1239796800,287.3
42.125,348.125,1239796800,287.41998
42.125,348.375,1239796800,287.52
42.125,348.625,1239796800,287.61
42.125,348.875,1239796800,287.69998
42.125,349.125,1239796800,287.71
42.125,349.375,1239796800,287.69
42.125,349.625,1239796800,287.69998
42.125,349.875,1239796800,287.68
42.125,350.125,1239796800,287.66
42.125,350.375,1239796800,287.71
42.125,350.625,1239796800,287.75
42.125,350.875,1239796800,287.71
42.125,351.125,1239796800,287.6
42.125,351.375,1239796800,287.55
42.125,351.625,1239796800,
42.125,351.875,1239796800,
42.125,352.125,1239796800,
42.125,352.375,1239796800,
42.125,352.625,1239796800,
42.125,352.875,1239796800,
42.125,353.125,1239796800,
42.125,353.375,1239796800,
42.125,353.625,1239796800,
42.125,353.875,1239796800,
42.125,354.125,1239796800,
42.125,354.375,1239796800,
42.125,354.625,1239796800,
42.125,354.875,1239796800,
42.125,355.125,1239796800,
42.125,355.375,1239796800,
42.125,355.625,1239796800,
42.125,355.875,1239796800,
42.125,356.125,1239796800,
42.125,356.375,1239796800,
42.125,356.625,1239796800,
42.125,356.875,1239796800,
42.125,357.125,1239796800,
42.125,357.375,1239796800,
42.125,357.625,1239796800,
42.125,357.875,1239796800,
42.125,358.125,1239796800,
42.125,358.375,1239796800,
42.125,358.625,1239796800,
42.125,358.875,1239796800,
42.125,359.125,1239796800,
42.125,359.375,1239796800,
42.125,359.625,1239796800,
42.125,359.875,1239796800,
42.375,344.875,1239796800,287.09
42.375,345.125,1239796800,287.07
42.375,345.375,1239796800,287.06
42.375,345.625,1239796800,287.1
42.375,345.875,1239796800,287.19998
42.375,346.125,1239796800,287.3
42.375,346.375,1239796800,287.41
42.375,346.625,1239796800,287.44998
42.375,346.875,1239796800,287.44
42.375,347.125,1239796800,287.43
42.375,347.375,1239796800,287.36
42.375,347.625,1239796800,287.25
42.375,347.875,1239796800,287.22
42.375,348.125,1239796800,287.32
42.375,348.375,1239796800,287.44
42.375,348.625,1239796800,287.50998
42.375,348.875,1239796800,287.61
42.375,349.125,1239796800,287.63998
42.375,349.375,1239796800,287.62
42.375,349.625,1239796800,287.62
42.375,349.875,1239796800,287.6
42.375,350.125,1239796800,287.57
42.375,350.375,1239796800,287.55
42.375,350.625,1239796800,287.56
42.375,350.875,1239796800,287.59
42.375,351.125,1239796800,287.69
42.375,351.375,1239796800,287.66998
42.375,351.625,1239796800,
42.375,351.875,1239796800,
42.375,352.125,1239796800,
42.375,352.375,1239796800,
42.375,352.625,1239796800,
42.375,352.875,1239796800,
42.375,353.125,1239796800,
42.375,353.375,1239796800,
42.375,353.625,1239796800,
42.375,353.875,1239796800,
42.375,354.125,1239796800,
42.375,354.375,1239796800,
42.375,354.625,1239796800,
42.375,354.875,1239796800,
42.375,355.125,1239796800,
42.375,355.375,1239796800,
42.375,355.625,1239796800,
42.375,355.875,1239796800,
42.375,356.125,1239796800,
42.375,356.375,1239796800,
42.375,356.625,1239796800,
42.375,356.875,1239796800,
42.375,357.125,1239796800,
42.375,357.375,1239796800,
42.375,357.625,1239796800,
42.375,357.875,1239796800,
42.375,358.125,1239796800,
42.375,358.375,1239796800,
42.375,358.625,1239796800,
42.375,358.875,1239796800,
42.375,359.125,1239796800,
42.375,359.375,1239796800,
42.375,359.625,1239796800,
42.375,359.875,1239796800,
